passID,timestamp,stationRef,vehicleRef,charge,tagAbbr,home
ATS7136876,2-5-2019 09:48,MR01,HR53SRO94328,13,MR,true
WNG9788030,2-5-2019 10:09,OO10,BY85QGR11636,1.5,GF,false
ZNK7576808,2-5-2019 10:23,GF00,WU78BMX13511,1,GF,true
SEG2894156,2-5-2019 11:33,GF00,BY85QGR11636,2.5,GF,true
IFY2714702,2-5-2019 12:19,EG05,TV81MAQ99005,2.8,EG,true
TWD9072868,2-5-2019 12:46,EG02,TV81MAQ99005,2.8,EG,true
JMP4402008,2-5-2019 13:57,EG03,CM15YCB60994,2,EG,true
JCU7481600,2-5-2019 15:36,NE10,KF48RSD79865,1.25,MR,false
WCE2481407,2-5-2019 16:50,NE15,JV67MTI17124,2.5,NE,true
KFU5654638,2-5-2019 17:34,OO07,QX75YWC61835,2.5,OO,true
UKS5005658,2-5-2019 17:52,OO00,YL27IFD65117,1,AO,false
XDJ5149300,2-5-2019 18:47,KO04,BM25PHF40639,2,AO,false
UQK2383307,2-5-2019 18:55,NE13,MX39VOS38645,3.1,AO,false
LQZ8602215,2-5-2019 19:30,NE10,IA29IQS63679,1,NE,true
SGO9263312,2-5-2019 20:33,MR00,HA82SCK64299,1.5,MR,true
NUE6088588,2-5-2019 22:24,NE10,OY94SZK34436,2.5,NE,true
KQK7124048,2-5-2019 22:49,EG06,IW53OQE31439,2.8,EG,true
SLY9056740,2-5-2019 23:32,AO11,RR73DWB65452,2.8,AO,true
BZW3135253,3-5-2019 00:16,KO08,KB55KTM48860,1,KO,true
MRX0511777,3-5-2019 01:17,OO04,QR03XCJ37459,2.8,OO,true
QFA9801588,3-5-2019 02:30,MR08,UA13YTK28483,2.8,MR,true
EXN6806532,3-5-2019 03:00,EG12,MU06LHX94338,1.5,EG,true
JGH2943208,3-5-2019 03:40,AO15,YL27IFD65117,2,AO,true
QZT7531671,3-5-2019 03:48,OO13,RK48BOP88344,2.8,OO,true
LRH5434583,3-5-2019 04:28,KO05,KB55KTM48860,2.5,KO,true
NWE5972439,3-5-2019 04:28,AO06,JD78PQD35395,2.8,EG,false
SLY0810702,3-5-2019 04:46,AO12,LG64ARC91224,13,AO,true
UKN1973530,3-5-2019 05:00,NE15,IA29IQS63679,1,NE,true
EFK9331611,3-5-2019 06:43,GF00,MA30QLI76818,2.5,GF,true
PKY9082086,3-5-2019 07:34,NE12,VX68BAR38623,1.5,NE,true
QMA3861088,3-5-2019 11:26,KO00,ZY93PCY41868,1.5,KO,true
SHF6633277,3-5-2019 11:36,GF00,BY85QGR11636,2.5,GF,true
TVB6608859,3-5-2019 11:45,OO05,EM54HQI58682,2.8,OO,true
NNZ5750240,3-5-2019 14:15,AO11,HT62RDI04611,2.8,AO,true
ZBW0001710,3-5-2019 14:22,MR00,KF48RSD79865,2.8,MR,true
WZT2179812,3-5-2019 18:26,NE14,QP02SYE47964,2.8,NE,true
UBS0741701,3-5-2019 18:31,NE07,EV77EDV52985,1,NE,true
LVM5171039,3-5-2019 19:52,AO14,TV81MAQ99005,2.8,EG,false
DTI7178070,3-5-2019 20:35,OO13,FL13UMN92207,1,KO,false
QEK9433005,3-5-2019 23:05,AO07,VX68BAR38623,2.8,NE,false
RCQ4338234,3-5-2019 23:21,EG04,VX68BAR38623,2.2,NE,false
QCA2055411,4-5-2019 00:11,GF00,IO09FGE68100,2.8,GF,true
YAN6264593,4-5-2019 01:04,NE02,NY14GZR94632,2.8,NE,true
PXH5901825,4-5-2019 01:46,GF00,JE65QJK64802,2.8,GF,true
THJ3626394,4-5-2019 01:52,AO05,SU00RDZ36214,2.8,AO,true
BAO6825016,4-5-2019 02:56,AO08,DP11ENT03275,3.1,AO,true
MWE5316584,4-5-2019 04:14,GF00,YX66XYW62640,3.1,GF,true
IFL4744442,4-5-2019 04:19,EG09,PF04UCA93312,3.1,GF,false
JBH1040179,4-5-2019 04:36,AO01,MX39VOS38645,2.8,AO,true
SXF3559612,4-5-2019 04:37,EG06,XV40HUQ04740,1,OO,false
WQA0711184,4-5-2019 04:53,MR07,EZ65FLV39493,2.8,MR,true
NVY6301684,4-5-2019 07:43,GF00,SL09NOT64494,2.5,GF,true
XAK2840563,4-5-2019 07:55,MR07,UF84JOS00561,2.2,GF,false
CMS7469593,4-5-2019 08:00,AO10,JO50FSF60755,2.8,KO,false
DYP7365322,4-5-2019 08:27,MR05,BI87HYL81972,1,MR,true
WIQ9172140,4-5-2019 08:31,OO09,JF94VYA88954,2.8,OO,true
SIJ7864405,4-5-2019 08:32,GF00,CK97FAU13897,2.5,GF,true
BPL0039234,4-5-2019 08:38,NE05,PD45WOT56494,2,NE,true
TXD9678688,4-5-2019 08:46,AO18,RR73DWB65452,2.8,AO,true
FVQ3649219,4-5-2019 09:18,NE09,MA30QLI76818,2.2,GF,false
DZO2931559,4-5-2019 10:14,AO10,DV04FQL29609,3.1,AO,true
SQT0463701,4-5-2019 11:30,OO04,EM54HQI58682,2.8,OO,true
OEU9067413,4-5-2019 13:04,EG09,XE59BZM26378,2.5,EG,true
ANK6407229,4-5-2019 13:18,EG03,TV81MAQ99005,2.8,EG,true
FTJ2136210,4-5-2019 13:41,GF00,BY85QGR11636,2.5,GF,true
VCP4658458,4-5-2019 14:34,MR08,QH15HWX24570,3.1,MR,true
IIK4555472,4-5-2019 16:04,EG06,CM15YCB60994,2,EG,true
LXY2959411,4-5-2019 16:39,AO04,OC94ASJ72024,1,AO,true
IQS6485113,4-5-2019 17:01,NE12,HA82SCK64299,2.8,MR,false
RIA3274127,4-5-2019 17:37,EG12,CM15YCB60994,2,EG,true
XFT2304556,4-5-2019 17:43,KO03,ED51EWW52190,2.8,KO,true
GWE4147290,4-5-2019 18:11,KO07,KW50MJG67260,1.5,GF,false
UGQ6506893,4-5-2019 18:34,NE07,PM58XHX45588,1.5,NE,true
RJE9835421,4-5-2019 18:53,EG10,EC02LZC49528,2.8,EG,true
BLE6750544,4-5-2019 19:11,EG10,QP02SYE47964,2,NE,false
OGZ8882199,4-5-2019 19:52,KO04,IN99SEN20660,2,EG,false
WTX0937570,4-5-2019 19:54,OO10,PE73VJU23485,2.2,AO,false
SRR4842157,4-5-2019 20:19,MR05,QN12NTR81378,1.25,GF,false
VWF0556387,4-5-2019 21:02,OO03,VJ92OYV94295,2.5,OO,true
NCG5586815,4-5-2019 23:16,OO13,VJ92OYV94295,2.5,OO,true
QZI9733140,5-5-2019 00:24,KO08,DO24BCW15511,1.25,KO,true
QHW4510944,5-5-2019 00:36,OO03,TV81MAQ99005,2.2,EG,false
YYW7471248,5-5-2019 01:55,KO07,RV87TIY76692,2.5,KO,true
ARI9916195,5-5-2019 02:59,MR06,EZ65FLV39493,2.8,MR,true
PLI2503805,5-5-2019 03:20,MR06,KF48RSD79865,2.8,MR,true
LPG9667397,5-5-2019 03:53,EG04,EC02LZC49528,2.8,EG,true
DRN5293098,5-5-2019 04:33,AO18,BZ76ROL87339,1,AO,true
GFQ6223933,5-5-2019 05:06,AO08,RR73DWB65452,2.8,AO,true
VHQ3121716,5-5-2019 05:50,MR03,BY85QGR11636,2.2,GF,false
LFT9203345,5-5-2019 06:01,GF00,CP56DAO45598,2.8,GF,true
OXQ7242862,5-5-2019 07:28,NE08,NZ35XLQ89678,1.5,NE,true
KHR4442502,5-5-2019 07:40,MR08,EZ65FLV39493,2.8,MR,true
IBM6962168,5-5-2019 08:05,OO11,EE22TMX10817,2,OO,true
IOG9595961,5-5-2019 08:11,OO04,WG11QVY31890,1,OO,true
MWF8751588,5-5-2019 08:56,GF00,XF28DGK65250,2,GF,true
CPA2715814,5-5-2019 10:58,GF00,SL09NOT64494,2.5,GF,true
JIU7555716,5-5-2019 11:11,AO13,HT62RDI04611,2.8,AO,true
NTD2004836,5-5-2019 11:55,KO05,JO50FSF60755,2.2,KO,true
DER6439344,5-5-2019 12:18,NE09,JF94VYA88954,1,OO,false
FXG3369368,5-5-2019 12:25,MR03,RR98KQE80731,1.25,MR,true
AVX8483130,5-5-2019 12:52,OO00,VJ92OYV94295,2.5,OO,true
LMN3065850,5-5-2019 13:25,GF00,KW50MJG67260,2.2,GF,true
KBW5724446,5-5-2019 13:52,EG06,JD78PQD35395,1,EG,true
KVM5228006,5-5-2019 15:00,OO00,QR03XCJ37459,2.8,OO,true
LXV6599670,5-5-2019 15:17,NE06,BM25PHF40639,3.1,AO,false
ZDU2488284,5-5-2019 15:30,KO09,FL13UMN92207,1,KO,true
PVR8238449,5-5-2019 16:15,AO02,DV04FQL29609,3.1,AO,true
BBH8838422,5-5-2019 17:15,MR08,KF48RSD79865,2.8,MR,true
KUO5613141,5-5-2019 17:35,AO16,PM58XHX45588,2.8,NE,false
XMP8502709,5-5-2019 17:58,AO14,PD45WOT56494,2.8,NE,false
TYO4030298,5-5-2019 18:57,NE11,YL27IFD65117,2.2,AO,false
UZO9423605,5-5-2019 21:10,AO07,BM25PHF40639,13,AO,true
PYW1432306,5-5-2019 21:26,MR02,UA13YTK28483,2.8,MR,true
YJL2860828,5-5-2019 21:38,KO00,ED51EWW52190,2.8,KO,true
OST6762534,5-5-2019 23:03,OO08,LC72NRN52084,3.1,OO,true
GPU7897304,5-5-2019 23:36,NE05,EV77EDV52985,1,NE,true
FSF7676600,6-5-2019 01:23,OO06,AT19HLV57173,2.8,OO,true
TUA5918134,6-5-2019 02:24,EG02,LC72NRN52084,2.5,OO,false
VMP3131060,6-5-2019 02:38,GF00,MA30QLI76818,2.5,GF,true
ASZ0837652,6-5-2019 03:07,OO10,BK77KNV91142,2.8,OO,true
GOO2044542,6-5-2019 03:10,NE12,NZ35XLQ89678,1.5,NE,true
LID3169467,6-5-2019 03:16,MR07,UA13YTK28483,2.8,MR,true
RGR6675270,6-5-2019 03:59,MR01,HE38BQH01623,2.8,MR,true
YUF6335368,6-5-2019 04:37,MR01,QO68DIC93032,2.5,MR,true
OCA7531827,6-5-2019 05:22,OO03,VJ92OYV94295,2.5,OO,true
MKR2848320,6-5-2019 05:39,NE00,PM58XHX45588,1.5,NE,true
SHM3242739,6-5-2019 07:50,OO09,LC72NRN52084,3.1,OO,true
ECA9585779,6-5-2019 08:04,KO03,WU78BMX13511,1.5,GF,false
JJX5485971,6-5-2019 09:42,GF00,PF04UCA93312,3.1,GF,true
OAW3898427,6-5-2019 09:59,EG04,TE24LCO18661,1.25,EG,true
NPS7064168,6-5-2019 10:19,GF00,IO09FGE68100,2.8,GF,true
GWG7756293,6-5-2019 10:34,NE01,TV81MAQ99005,1.5,EG,false
OSP0586464,6-5-2019 10:35,KO05,RV87TIY76692,2.5,KO,true
EEY1124596,6-5-2019 11:37,OO08,IC95TLY24827,2,OO,true
IKC7338661,6-5-2019 13:34,EG08,JD78PQD35395,1,EG,true
ZUV7731261,6-5-2019 15:20,AO11,DV04FQL29609,3.1,AO,true
SJI2562257,6-5-2019 16:32,KO04,KB55KTM48860,2.5,KO,true
KTP1132975,6-5-2019 17:04,NE06,OC94ASJ72024,2,AO,false
TWZ1533019,6-5-2019 17:20,EG06,XE59BZM26378,2.5,EG,true
SEL7685084,6-5-2019 18:02,MR06,KF48RSD79865,2.8,MR,true
KFM8245125,6-5-2019 18:25,NE01,VX68BAR38623,1.5,NE,true
MAH0761328,6-5-2019 18:40,MR05,XV91YMP27722,2.5,MR,true
BAO3757000,6-5-2019 21:19,GF00,CK97FAU13897,2.5,GF,true
DFS2663299,6-5-2019 22:14,AO01,DP11ENT03275,3.1,AO,true
GUI3093632,6-5-2019 23:53,AO03,HT62RDI04611,2.8,AO,true
RDS2658955,7-5-2019 00:48,OO13,AY38OQF67603,2.8,OO,true
RAM9524199,7-5-2019 01:33,GF00,LM86GYO69819,2.8,GF,true
IKR2392418,7-5-2019 01:36,EG07,ED51EWW52190,1.5,KO,false
ESP6409899,7-5-2019 02:12,MR00,RR98KQE80731,1.25,MR,true
AOJ1270962,7-5-2019 03:10,AO05,OC94ASJ72024,1,AO,true
HCR6606844,7-5-2019 03:37,NE06,QO77TFN61853,1,KO,false
XLF4997999,7-5-2019 03:51,EG11,IW53OQE31439,2.8,EG,true
TLD2694182,7-5-2019 05:03,KO07,ZY93PCY41868,1.5,KO,true
IJR7263165,7-5-2019 05:30,MR03,HR53SRO94328,13,MR,true
TVH8541136,7-5-2019 05:57,OO03,JF94VYA88954,2.8,OO,true
HRV4580496,7-5-2019 06:02,NE07,PF04UCA93312,2.8,GF,false
RUX8960579,7-5-2019 07:16,MR03,BI87HYL81972,1,MR,true
LGR9022315,7-5-2019 07:54,AO19,BZ76ROL87339,1,AO,true
TDX0889756,7-5-2019 08:47,KO07,VJ92OYV94295,2.2,OO,false
MFI8083836,7-5-2019 09:05,MR07,KF48RSD79865,2.8,MR,true
QBL3947506,7-5-2019 09:56,AO08,QW79CHL42244,2.8,KO,false
HTI7576924,7-5-2019 10:16,EG08,EC02LZC49528,2.8,EG,true
ZNY6027330,7-5-2019 10:24,MR05,CR31GMR97972,1.25,EG,false
ZXM1386465,7-5-2019 11:03,KO08,JO50FSF60755,2.2,KO,true
IHK3815258,7-5-2019 12:24,EG04,HA82SCK64299,1.25,MR,false
ARX1727657,7-5-2019 12:42,NE16,VX68BAR38623,1.5,NE,true
GWU5043076,7-5-2019 12:49,OO08,JF94VYA88954,2.8,OO,true
RXI8180947,7-5-2019 13:16,NE00,VX68BAR38623,1.5,NE,true
UTM2854981,7-5-2019 15:06,EG09,CM15YCB60994,2,EG,true
LLC1265666,7-5-2019 15:27,OO05,LC72NRN52084,3.1,OO,true
VWS5344184,7-5-2019 15:27,GF00,QN12NTR81378,2.8,GF,true
HCC3721592,7-5-2019 15:28,OO08,AT19HLV57173,2.8,OO,true
WVO1966622,7-5-2019 15:52,EG12,CR31GMR97972,1.5,EG,true
IGE1374974,7-5-2019 16:20,AO05,BM25PHF40639,13,AO,true
SRU6356804,7-5-2019 16:56,MR07,QH15HWX24570,3.1,MR,true
LAB9795827,7-5-2019 16:59,EG05,MU06LHX94338,1.5,EG,true
SEY8381182,7-5-2019 17:20,EG11,XE59BZM26378,2.5,EG,true
UYR5814539,7-5-2019 17:24,GF00,UF84JOS00561,2.8,GF,true
OEG5705275,7-5-2019 17:35,GF00,MA30QLI76818,2.5,GF,true
NBK5795947,7-5-2019 18:43,OO02,FL13UMN92207,2.8,KO,false
CWO0017532,7-5-2019 19:30,EG03,CM15YCB60994,2,EG,true
SUR6645370,7-5-2019 20:20,EG07,EC02LZC49528,2.8,EG,true
AHW5830479,7-5-2019 20:45,MR05,HE38BQH01623,2.8,MR,true
BHK6606436,7-5-2019 21:09,KO06,KB55KTM48860,2.5,KO,true
QPR8503757,7-5-2019 22:43,KO07,EZ65FLV39493,1.5,MR,false
NFZ7895649,8-5-2019 00:09,KO07,YX66XYW62640,2,GF,false
TNZ1884449,8-5-2019 00:30,GF00,PF04UCA93312,3.1,GF,true
WKJ5468555,8-5-2019 00:37,KO09,RV87TIY76692,2.5,KO,true
OKV4810754,8-5-2019 02:48,GF00,QN12NTR81378,2.8,GF,true
ABK6798943,8-5-2019 03:14,MR06,BI87HYL81972,1,MR,true
AFF9395733,8-5-2019 03:23,AO18,PE73VJU23485,2.8,AO,true
OYJ1466041,8-5-2019 03:36,EG11,EC02LZC49528,2.8,EG,true
GSP6479185,8-5-2019 05:39,NE14,PM58XHX45588,1.5,NE,true
ZWP3390102,8-5-2019 07:53,MR03,QN23UHH39091,2.8,MR,true
TVQ3707223,8-5-2019 08:09,AO16,LG64ARC91224,13,AO,true
GKU6647764,8-5-2019 08:20,GF00,YX66XYW62640,3.1,GF,true
GPI6875694,8-5-2019 08:21,OO11,LC72NRN52084,3.1,OO,true
DAA6559771,8-5-2019 08:32,KO01,RR98KQE80731,1.25,MR,false
EWL2388179,8-5-2019 09:46,MR04,BI87HYL81972,1,MR,true
ACU6011146,8-5-2019 10:09,AO17,DP11ENT03275,3.1,AO,true
SCT5924367,8-5-2019 11:48,OO02,JF94VYA88954,2.8,OO,true
RZW7799514,8-5-2019 12:34,NE00,NZ35XLQ89678,1.5,NE,true
CQQ1977301,8-5-2019 13:06,EG02,TV81MAQ99005,2.8,EG,true
FIZ6249993,8-5-2019 13:40,KO09,ZY93PCY41868,1.5,KO,true
GLV8056304,8-5-2019 13:44,AO13,IW53OQE31439,2.8,EG,false
KIT0384302,8-5-2019 14:16,MR01,EZ65FLV39493,2,MR,true
BDR8679036,8-5-2019 15:31,KO01,ED51EWW52190,1.5,KO,true
KHP5565688,8-5-2019 15:41,MR01,HE38BQH01623,2.8,MR,true
FGP8295391,8-5-2019 16:11,OO11,LC72NRN52084,3.1,OO,true
JHQ8341973,8-5-2019 16:27,NE03,PM58XHX45588,1.5,NE,true
RMQ8952726,8-5-2019 17:14,AO00,PM58XHX45588,2.8,NE,false
DEU7239157,8-5-2019 17:29,EG02,RV87TIY76692,2.8,KO,false
GOZ8667515,8-5-2019 20:57,NE13,PM58XHX45588,1.5,NE,true
FTH7479188,8-5-2019 21:05,MR04,XF28DGK65250,2.5,GF,false
MKT4316891,8-5-2019 21:09,EG02,PE73VJU23485,2.8,AO,false
GCF4016297,8-5-2019 21:18,OO02,AY38OQF67603,2.8,OO,true
DWN6559641,8-5-2019 23:17,EG10,IN99SEN20660,2.8,EG,true
CUH5030256,8-5-2019 23:47,MR08,BI87HYL81972,1,MR,true
FEG8494244,9-5-2019 00:02,AO08,DP11ENT03275,3.1,AO,true
FHK9241921,9-5-2019 00:11,KO04,RV87TIY76692,2.5,KO,true
FJX0325681,9-5-2019 00:19,KO03,CP56DAO45598,1,GF,false
REI4018464,9-5-2019 00:55,OO05,VJ92OYV94295,2.5,OO,true
EZK6717767,9-5-2019 00:56,AO05,BZ76ROL87339,1,AO,true
CEO1870559,9-5-2019 01:01,MR08,KF48RSD79865,2.8,MR,true
GDN5207255,9-5-2019 01:16,EG11,CM15YCB60994,2,EG,true
UVS9199457,9-5-2019 01:32,EG04,BY85QGR11636,2,GF,false
LQN2505176,9-5-2019 02:59,GF00,BY85QGR11636,2.5,GF,true
DIM8366985,9-5-2019 03:07,NE10,AT19HLV57173,2.2,OO,false
DVQ5832900,9-5-2019 03:40,OO12,KB55KTM48860,1,KO,false
BHN4860924,9-5-2019 05:36,OO06,LC72NRN52084,3.1,OO,true
MIX9851420,9-5-2019 07:12,OO01,EM54HQI58682,2.8,OO,true
ZZY5671608,9-5-2019 07:44,GF00,BY85QGR11636,2.5,GF,true
GVU6568157,9-5-2019 08:47,MR02,RR98KQE80731,2.2,MR,true
ZEG3830641,9-5-2019 09:05,GF00,YX66XYW62640,3.1,GF,true
IVT7985675,9-5-2019 09:15,AO17,DV04FQL29609,3.1,AO,true
ZNR7090406,9-5-2019 09:30,EG03,IW53OQE31439,2.8,EG,true
ZRP6560848,9-5-2019 09:34,KO04,HW75BKT77773,2.2,KO,true
WYZ2756883,9-5-2019 09:54,OO11,OY94SZK34436,3.1,NE,false
RUY9805492,9-5-2019 11:23,GF00,JE65QJK64802,2.8,GF,true
MZL0958022,9-5-2019 12:20,KO08,BM25PHF40639,1,AO,false
YOQ4878955,9-5-2019 13:47,AO02,DP11ENT03275,2.8,AO,true
OYT5586794,9-5-2019 13:52,OO01,BK77KNV91142,2.8,OO,true
SWP7300298,9-5-2019 13:53,MR04,UP28MBM38391,3.1,NE,false
TPI3258979,9-5-2019 14:25,OO10,IX01MVL33676,2.5,KO,false
BHQ5886138,9-5-2019 16:24,AO14,BM25PHF40639,13,AO,true
DUI1930340,9-5-2019 16:26,NE06,FY47TUN40300,1,NE,true
KIP9622410,9-5-2019 16:51,KO09,QP02SYE47964,2.5,NE,false
KYW8821074,9-5-2019 18:11,NE14,FY47TUN40300,1,NE,true
AEB0846604,9-5-2019 19:00,NE02,VX68BAR38623,1.5,NE,true
JSZ3695167,9-5-2019 19:35,EG08,TE24LCO18661,1.25,EG,true
AUF5197786,9-5-2019 19:54,GF00,YX66XYW62640,3.1,GF,true
MNI2389815,9-5-2019 20:31,EG04,AY38OQF67603,1.5,OO,false
YAW2714228,9-5-2019 20:52,MR07,QN23UHH39091,2.2,MR,true
LVI5701089,9-5-2019 21:21,EG00,XE59BZM26378,2.5,EG,true
UZC3713780,9-5-2019 22:14,GF00,JE65QJK64802,2.8,GF,true
NZG5745779,9-5-2019 22:43,KO04,IX01MVL33676,2.5,KO,true
ROU8038045,9-5-2019 22:49,OO12,JF94VYA88954,2.8,OO,true
XUI2271558,9-5-2019 23:08,OO13,XV40HUQ04740,1,OO,true
OCL1547837,9-5-2019 23:17,OO05,AY38OQF67603,2.8,OO,true
KID2329361,10-5-2019 00:43,KO08,MQ65WJJ60020,1.25,KO,true
DZE1209590,10-5-2019 02:27,MR04,HE38BQH01623,2.8,MR,true
YZN5798535,10-5-2019 02:42,GF00,CK97FAU13897,2.5,GF,true
LGV0968298,10-5-2019 03:03,NE09,UP28MBM38391,1,NE,true
RVU3052063,10-5-2019 03:37,AO11,DV04FQL29609,3.1,AO,true
ZPG5274063,10-5-2019 04:05,OO03,AY38OQF67603,2.8,OO,true
OQF8551349,10-5-2019 05:21,OO12,QX75YWC61835,2.5,OO,true
HAJ7640434,10-5-2019 05:55,NE15,EG95RTB75032,2.8,NE,true
GBJ1987395,10-5-2019 06:22,MR03,HA82SCK64299,1.5,MR,true
APK3954410,10-5-2019 06:59,AO07,PE73VJU23485,2.8,AO,true
MSS6359694,10-5-2019 07:09,MR03,UA13YTK28483,2.8,MR,true
IAF7288100,10-5-2019 08:10,KO02,KB55KTM48860,2.5,KO,true
FIX5408876,10-5-2019 08:53,AO14,PE73VJU23485,2.8,AO,true
CZG2198391,10-5-2019 09:50,MR00,BI87HYL81972,1,MR,true
GBP0693595,10-5-2019 10:15,AO06,YL27IFD65117,2,AO,true
CHJ2092771,10-5-2019 10:40,OO01,EE22TMX10817,2,OO,true
ONC7236892,10-5-2019 11:00,EG04,BY85QGR11636,2.2,GF,false
IYW7901544,10-5-2019 11:24,NE01,IA29IQS63679,1,NE,true
CVI5978045,10-5-2019 11:39,OO03,XV40HUQ04740,1,OO,true
YPZ9095817,10-5-2019 11:42,GF00,PF04UCA93312,3.1,GF,true
NDN5674000,10-5-2019 12:26,MR02,HE38BQH01623,2.8,MR,true
GXL0404682,10-5-2019 12:54,KO02,JO50FSF60755,2.2,KO,true
YHY2932130,10-5-2019 13:03,AO00,PE73VJU23485,2.8,AO,true
ZYJ0119276,10-5-2019 13:49,EG00,XE59BZM26378,2.5,EG,true
NSF7282712,10-5-2019 14:24,GF00,UF84JOS00561,2.8,GF,true
NRK3596539,10-5-2019 14:36,EG03,EC02LZC49528,2.8,EG,true
CHB3908737,10-5-2019 15:25,KO03,WY00MLL63827,1,KO,true
ZUQ3084378,10-5-2019 16:51,GF00,KW50MJG67260,2.2,GF,true
SNR0656280,10-5-2019 18:06,EG00,PE73VJU23485,1.5,AO,false
JXD0100589,10-5-2019 18:45,OO09,JF94VYA88954,2.8,OO,true
DWJ5391407,10-5-2019 20:02,EG02,IN99SEN20660,2.8,EG,true
MOJ2052213,10-5-2019 21:11,KO07,ZY93PCY41868,1.5,KO,true
CYH9212433,10-5-2019 21:34,EG06,JO50FSF60755,1,KO,false
XQA9361373,10-5-2019 22:17,AO18,PE73VJU23485,2.8,AO,true
KRL9550688,10-5-2019 22:25,EG04,CR31GMR97972,1.5,EG,true
LWA2620115,10-5-2019 23:09,AO12,SU00RDZ36214,2.8,AO,true
GQM2142847,10-5-2019 23:57,KO07,JO50FSF60755,2.2,KO,true
OTZ3351404,11-5-2019 00:58,GF00,UF84JOS00561,2.8,GF,true
GHE7775694,11-5-2019 01:53,AO03,BM25PHF40639,13,AO,true
KQE5544558,11-5-2019 04:02,NE05,KB55KTM48860,2.8,KO,false
LVP0929695,11-5-2019 04:35,MR00,IZ65WAT29135,2,MR,true
SEE5741116,11-5-2019 05:27,MR04,QN12NTR81378,2.5,GF,false
TSS3264788,11-5-2019 05:44,OO12,AT19HLV57173,2.8,OO,true
DUU3038637,11-5-2019 06:48,KO03,WG11QVY31890,3.1,OO,false
HMB8789389,11-5-2019 07:29,GF00,UF84JOS00561,2.8,GF,true
UMC2545289,11-5-2019 07:52,OO06,JO50FSF60755,2,KO,false
XTK4883671,11-5-2019 08:07,KO07,QO77TFN61853,2.2,KO,true
BIW5714744,11-5-2019 09:35,KO01,HW75BKT77773,2.2,KO,true
CQF1861856,11-5-2019 10:31,AO06,SY96JDQ97089,1.5,AO,true
ZHV9266144,11-5-2019 10:52,KO05,QH15HWX24570,1.5,MR,false
TYQ0011366,11-5-2019 11:09,AO15,OC94ASJ72024,1,AO,true
PHE8098668,11-5-2019 11:56,AO03,LG64ARC91224,13,AO,true
RFJ0847177,11-5-2019 13:59,NE07,IA29IQS63679,1,NE,true
GUA1890296,11-5-2019 14:52,EG00,XE59BZM26378,2.5,EG,true
USW6066278,11-5-2019 16:10,KO04,JO50FSF60755,2.2,KO,true
MRG5227122,11-5-2019 16:17,MR05,CM15YCB60994,2.8,EG,false
LWY4358036,11-5-2019 18:15,NE12,OY94SZK34436,2.5,NE,true
GYH2087913,11-5-2019 19:12,GF00,UF84JOS00561,2.8,GF,true
GNN4547219,11-5-2019 19:15,AO14,UA13YTK28483,2.8,MR,false
FLF3750079,11-5-2019 19:24,KO00,RV87TIY76692,2.5,KO,true
FRW8148202,11-5-2019 19:35,MR02,KF48RSD79865,1,MR,true
JXY0162654,11-5-2019 19:51,NE14,UP28MBM38391,1,NE,true
PYI1968259,11-5-2019 20:15,EG02,IN99SEN20660,2.8,EG,true
TCM4559157,11-5-2019 20:28,AO01,BM25PHF40639,13,AO,true
CYG7191376,11-5-2019 20:34,KO00,QW79CHL42244,2.8,KO,true
LWO0424305,11-5-2019 20:42,EG12,TE24LCO18661,1.25,EG,true
LFK5456710,11-5-2019 21:10,OO10,RK48BOP88344,2.8,OO,true
SYY1066011,11-5-2019 21:34,AO07,TV81MAQ99005,2.8,EG,false
XWG8094010,11-5-2019 22:44,AO12,MP14WFM40909,2.8,GF,false
MXE5327807,11-5-2019 22:52,AO01,RR73DWB65452,2.8,AO,true
HNH9604295,11-5-2019 23:37,KO04,UP28MBM38391,3.1,NE,false
BSC3290549,11-5-2019 23:45,MR02,EZ65FLV39493,2.8,MR,true
LWZ2667718,12-5-2019 01:28,AO12,LG64ARC91224,13,AO,true
XFH7774408,12-5-2019 02:34,MR06,QO68DIC93032,2.5,MR,true
YDR6972988,12-5-2019 02:37,GF00,BY85QGR11636,2.5,GF,true
PEU0620700,12-5-2019 02:58,NE02,VX68BAR38623,1.5,NE,true
JDJ1680824,12-5-2019 03:40,NE03,NZ35XLQ89678,1.5,NE,true
FAV2849335,12-5-2019 03:42,AO14,YL27IFD65117,2,AO,true
BRF2963787,12-5-2019 04:54,OO11,LC72NRN52084,3.1,OO,true
YVJ9594918,12-5-2019 05:35,KO08,ZY93PCY41868,2,KO,true
YWB7495063,12-5-2019 05:43,MR05,XV91YMP27722,2.5,MR,true
ZOE2007677,12-5-2019 05:53,AO12,DP11ENT03275,3.1,AO,true
EPU7751244,12-5-2019 06:48,OO09,AY38OQF67603,2.8,OO,true
IGT1517045,12-5-2019 06:56,MR06,QN23UHH39091,2.8,MR,true
LEC8198493,12-5-2019 07:58,OO02,EE22TMX10817,2,OO,true
RKG5588656,12-5-2019 08:29,GF00,UF84JOS00561,2.8,GF,true
AGA1526416,12-5-2019 09:55,OO04,JF94VYA88954,2.8,OO,true
BCP8838863,12-5-2019 10:07,OO00,AY38OQF67603,2.8,OO,true
AMR9783256,12-5-2019 11:13,KO03,RV87TIY76692,2.5,KO,true
KAM4614169,12-5-2019 11:45,AO10,YL27IFD65117,2,AO,true
LTD9090195,12-5-2019 11:53,NE15,NY14GZR94632,2.8,NE,true
